Sample Number,Sample Date,Sample Time,Sample Site,Sample class,Residual Free Chlorine (mg/L),Turbidity (NTU),Fluoride (mg/L),Coliform (Quanti-Tray) (MPN /100mL),E.coli(Quanti-Tray) (MPN/100mL)
202204570,2/9/22,10:40,1S03B,Operational,0.56,0.9,0.67,<1,<1
202204700,2/10/22,11:10,1SCL1,Operational,0.71,0.17,0.67,<1,<1
202205190,2/15/22,9:27,1SCL1,Operational,0.64,0.16,0.67,<1,<1
202205615,2/19/22,9:58,1SCL1,Operational,0.55,0.17,0.67,<1,<1
202206255,2/25/22,9:45,1SCL1,Operational,0.63,0.13,0.67,<1,<1
202206572,3/1/22,8:47,27350,Compliance,0.37,0.86,0.67,<1,<1
202206577,3/1/22,10:16,16150,Compliance,0.49,0.79,0.67,<1,<1
202206578,3/1/22,8:48,1S07,Operational,0.53,0.8,0.67,<1,<1
202206597,3/1/22,9:32,31450,Compliance,0.32,0.86,0.67,<1,<1
202206598,3/1/22,10:21,31550,Compliance,0.23,0.75,0.67,<1,<1
202206607,3/1/22,10:09,47650,Compliance,0.63,0.76,0.67,<1,<1
202206612,3/1/22,8:41,36950,Compliance,0.2,0.82,0.67,<1,<1
202206615,3/1/22,8:13,40350,Compliance,0.29,0.83,0.67,<1,<1
202206631,3/1/22,8:59,11750,Compliance,0.25,0.76,0.67,<1,<1
202206637,3/1/22,11:43,33050,Compliance,0.45,0.86,0.67,<1,<1
202206639,3/1/22,10:58,39950,Compliance,0.34,0.89,0.67,<1,<1
202206790,3/2/22,8:42,1SCL1,Operational,0.65,0.11,0.67,<1,<1
202207229,3/6/22,9:57,1S03B,Operational,0.66,0.82,0.67,<1,<1
202207322,3/7/22,11:46,1SCL1,Operational,0.6,0.14,0.67,<1,<1
202207544,3/9/22,10:15,1SCL1,Operational,0.65,0.11,0.67,<1,<1
202208044,3/14/22,11:25,1S03A,Operational,0.61,0.83,0.67,<1,<1
202208045,3/14/22,8:48,1S03B,Operational,0.69,0.83,0.67,<1,<1
202208150,3/15/22,8:42,1S03B,Operational,0.57,0.87,0.67,<1,<1
202208156,3/15/22,8:43,1S03A,Operational,0.57,0.95,0.67,<1,<1
202208532,3/18/22,9:12,1S03,Operational,0.55,0.78,0.67,<1,<1
202208711,3/20/22,11:39,1S03A,Operational,0.53,0.94,0.67,<1,<1
202208712,3/20/22,11:06,1S03B,Operational,0.52,0.91,0.67,<1,<1
202208713,3/20/22,10:07,1SCH3,Operational,0.45,0.83,0.67,<1,<1
202208803,3/21/22,10:09,1S03A,Operational,0.57,0.91,0.67,<1,<1
202208804,3/21/22,10:48,1S03B,Operational,0.51,0.81,0.67,<1,<1
202208805,3/21/22,9:24,1S03,Operational,0.58,1.02,0.67,<1,<1
202209038,3/23/22,10:10,1S03,Operational,0.53,0.88,0.67,<1,<1
202209211,3/24/22,10:42,1SCL1,Operational,0.59,0.23,0.67,<1,<1
202209528,3/27/22,11:29,1S03,Operational,0.57,0.95,0.67,<1,<1
202209529,3/27/22,8:59,1S03A,Operational,0.5,0.92,0.67,<1,<1
202209616,3/28/22,9:02,1S03,Operational,0.57,0.84,0.67,<1,<1
202209617,3/28/22,10:48,1S03A,Operational,0.63,0.9,0.67,<1,<1
202209618,3/28/22,8:16,1S03B,Operational,0.67,0.95,0.67,<1,<1
202209619,3/28/22,9:29,1SCH3,Operational,0.55,0.94,0.67,<1,<1
202209722,3/29/22,8:49,1S03,Operational,0.62,0.85,0.67,<1,<1
202209724,3/29/22,9:13,1SCH3,Operational,0.75,0.78,0.67,<1,<1
202209866,3/30/22,10:14,1S03B,Operational,0.67,0.81,0.67,<1,<1
202209984,3/31/22,10:09,1S03,Operational,0.56,0.78,0.67,<1,<1
202209985,3/31/22,8:50,1S03A,Operational,0.48,0.83,0.67,<1,<1
202209986,3/31/22,9:22,1S03B,Operational,0.61,0.83,0.67,<1,<1
202209987,3/31/22,10:29,1SCH3,Operational,0.55,0.87,0.67,<1,<1
202209988,3/31/22,10:35,1SCL1,Operational,0.71,0.12,0.67,<1,<1
202210219,4/2/22,11:13,1S03B,Operational,0.66,0.78,0.67,<1,<1
202210294,4/3/22,11:34,1S03,Operational,0.61,0.81,0.67,<1,<1
202210371,4/4/22,10:34,1SCL1,Operational,0.62,0.18,0.67,<1,<1
202210433,4/5/22,9:09,30150,Compliance,0.29,0.23,0.67,<1,<1
202210475,4/5/22,9:11,3SC26,Operational,0.59,0.13,0.67,<1,<1
202210910,4/9/22,8:55,1S03B,Operational,0.64,0.74,0.67,<1,<1
202211046,4/10/22,11:13,1S03B,Operational,0.53,0.87,0.67,<1,<1
202211119,4/11/22,10:43,1S03,Operational,0.51,0.89,0.67,<1,<1
202211752,4/17/22,8:13,1S03A,Operational,0.6,1.37,0.67,<1,<1
202211754,4/17/22,9:29,1SCH3,Operational,0.62,1.27,0.67,<1,<1
202211755,4/17/22,9:41,1SCL1,Operational,0.63,1.97,0.67,<1,<1
202212057,4/20/22,11:02,1S03B,Operational,0.64,1.2,0.67,<1,<1
202212058,4/20/22,9:02,1S03,Operational,0.8,1.28,0.67,<1,<1
202212166,4/21/22,11:15,1SCL1,Operational,0.58,1.41,0.67,<1,<1
202213124,5/2/22,9:27,1S03A,Operational,0.52,0.96,0.67,<1,<1
202213125,5/2/22,10:45,1S03B,Operational,0.6,1,0.67,<1,<1
202213194,5/3/22,9:38,39650,Compliance,0.11,1,0.67,<1,<1
202213207,5/3/22,8:28,50250,Compliance,0.2,0.94,0.67,<1,<1
202213213,5/3/22,9:39,50850,Compliance,0.16,0.86,0.67,<1,<1
202213217,5/3/22,10:37,31750,Compliance,0.24,1.1,0.67,<1,<1
202213223,5/3/22,7:48,45250,Compliance,0.13,0.92,0.67,<1,<1
202213257,5/3/22,9:43,1SCH3,Operational,0.51,0.97,0.67,<1,<1
202213258,5/3/22,9:58,1SCL1,Operational,0.61,1.6,0.67,<1,<1
202214126,5/12/22,11:56,1S03A,Operational,0.73,1.1,0.67,<1,<1
202214293,5/14/22,9:29,1SCH3,Operational,0.49,0.95,0.67,<1,<1
202214372,5/15/22,9:38,1S03,Operational,0.5,0.92,0.67,<1,<1
202214373,5/15/22,11:23,1S03A,Operational,0.67,0.88,0.67,<1,<1
202214376,5/15/22,10:10,1SCL1,Operational,0.55,1.1,0.67,<1,<1
202214451,5/16/22,9:31,1S03A,Operational,0.62,0.94,0.67,<1,<1
202214541,5/17/22,9:51,1SCH3,Operational,0.53,0.94,0.67,<1,<1
202215164,5/24/22,11:12,1S03,Operational,0.7,0.97,0.67,<1,<1
202215166,5/24/22,10:43,1S03B,Operational,0.8,0.93,0.67,<1,<1
202215269,5/25/22,10:19,1S03,Operational,0.65,1,0.67,<1,<1
202224588,8/25/22,8:58,1S03A,Operational,1.07,0.7,0.67,<1,<1
202224907,8/29/22,8:56,1S03,Operational,0.92,0.9,0.67,<1,<1
202224909,8/29/22,10:22,1S03B,Operational,0.86,0.6,0.67,<1,<1
202224910,8/29/22,9:24,1SCH3,Operational,0.83,0.71,0.67,<1,<1
202225082,8/31/22,10:07,1S03,Operational,0.93,0.6,0.67,<1,<1
202225198,9/1/22,9:54,1S03A,Operational,1.01,1.2,0.67,<1,<1
202225474,9/4/22,9:13,1S03,Operational,0.91,0.59,0.67,<1,<1
202225477,9/4/22,9:39,1SCH3,Operational,0.94,0.69,0.67,<1,<1
202225554,9/5/22,9:40,1S03,Operational,0.93,0.63,0.67,<1,<1
202225557,9/5/22,9:02,1SCH3,Operational,0.94,0.74,0.67,<1,<1
202225763,9/7/22,9:18,1S03A,Operational,0.97,0.59,0.67,<1,<1
202225764,9/7/22,8:32,1S03B,Operational,0.89,0.52,0.67,<1,<1
202225765,9/7/22,10:09,1SCH3,Operational,0.87,0.67,0.67,<1,<1
202225940,9/9/22,9:54,1S03B,Operational,0.98,0.67,0.67,<1,<1
202225941,9/9/22,9:04,1SCH3,Operational,0.92,0.66,0.67,<1,<1
202226805,9/18/22,10:46,1S03,Operational,0.93,0.61,0.67,<1,<1
202226806,9/18/22,8:24,1S03A,Operational,0.96,0.58,0.67,<1,<1
202226807,9/18/22,9:15,1S03B,Operational,0.77,0.72,0.67,<1,<1
202226808,9/18/22,11:10,1SCH3,Operational,0.71,0.72,0.67,<1,<1
202226809,9/18/22,11:22,1SCL1,Operational,0.79,0.68,0.67,<1,<1
202227205,9/22/22,8:45,1S03A,Operational,0.96,0.6,0.67,<1,<1
202227206,9/22/22,9:26,1S03B,Operational,0.96,0.56,0.67,<1,<1
202227207,9/22/22,10:36,1SCH3,Operational,0.96,0.64,0.67,<1,<1
202227437,9/24/22,9:08,1SCH3,Operational,0.82,0.63,0.67,<1,<1
202227438,9/24/22,9:19,1SCL1,Operational,0.79,0.71,0.67,<1,<1
202227509,9/25/22,10:47,1S03,Operational,0.83,0.51,0.67,<1,<1
202227511,9/25/22,10:14,1S03B,Operational,0.94,0.52,0.67,<1,<1
202227512,9/25/22,11:14,1SCH3,Operational,0.84,0.53,0.67,<1,<1
202227513,9/25/22,11:20,1SCL1,Operational,0.83,0.64,0.67,<1,<1
202227603,9/26/22,10:24,1S03B,Operational,0.87,0.5,0.67,<1,<1
202227604,9/26/22,9:32,1S03,Operational,0.93,0.52,0.67,<1,<1
202227606,9/26/22,10:11,1SCH3,Operational,0.77,0.58,0.67,<1,<1
202227607,9/26/22,10:25,1SCL1,Operational,0.93,0.65,0.67,<1,<1
202228007,9/30/22,9:42,1S03,Operational,0.94,0.6,0.67,<1,<1
202228008,9/30/22,8:36,1S03A,Operational,1.03,0.7,0.67,<1,<1
202228009,9/30/22,9:11,1S03B,Operational,1.01,0.59,0.67,<1,<1
202228010,9/30/22,10:12,1SCH3,Operational,0.92,0.68,0.67,<1,<1
202228011,9/30/22,10:19,1SCL1,Operational,0.93,0.66,0.67,<1,<1
202228098,10/1/22,10:36,1SCL1,Operational,0.86,0.71,0.67,<1,<1
202229000,10/11/22,8:19,31650,Compliance,0.39,0.36,0.67,<1,<1
202229001,10/11/22,7:42,33550,Compliance,0.44,0.41,0.67,<1,<1
202232378,11/12/22,9:17,1S03,Operational,0.58,0.76,0.67,<1,<1
202232380,11/12/22,8:54,1S03B,Operational,0.66,0.76,0.67,<1,<1
202232454,11/13/22,9:57,1S03,Operational,0.59,0.74,0.67,<1,<1
202232456,11/13/22,8:58,1S03B,Operational,0.57,0.84,0.67,<1,<1
202232838,11/17/22,9:23,1S03A,Operational,0.84,0.82,0.67,<1,<1
202233177,11/21/22,11:17,1S03A,Operational,0.99,0.88,0.67,<1,<1
202233178,11/21/22,10:50,1S03B,Operational,0.96,0.74,0.67,<1,<1
202233179,11/21/22,9:40,1SCH3,Operational,0.9,0.93,0.67,<1,<1
202235614,12/19/22,10:39,1SCH3,Operational,0.66,0.84,0.67,<1,<1
202302353,1/26/23,8:40,1S03A,Operational,0.72,0.88,0.67,<1,<1
202302449,1/27/23,8:25,1S03B,Operational,0.76,0.83,0.67,<1,<1
202303147,2/4/23,9:12,1SCH3,Operational,0.55,0.13,0.67,<1,<1
202303197,2/5/23,11:28,1SCL1,Operational,0.61,0.13,0.67,<1,<1
202303455,2/7/23,10:56,31750,Compliance,0.22,0.39,0.67,<1,<1
202303457,2/7/23,9:36,32350,Compliance,0.23,0.37,0.67,<1,<1
202304055,2/14/23,9:01,1SCL1,Operational,0.77,0.12,0.67,<1,<1
202304365,2/17/23,10:04,1SCHA,Operational,0.61,<0.10,0.67,<1,<1
202304366,2/17/23,8:57,1SCL1,Operational,0.72,0.13,0.67,<1,<1
202304520,2/19/23,9:24,1SCL1,Operational,0.58,0.11,0.67,<1,<1
202304692,2/21/23,11:10,1SCL1,Operational,0.65,0.12,0.67,<1,<1
202304990,2/24/23,8:47,1SCHA,Operational,0.6,0.18,0.67,<1,<1
202304991,2/24/23,9:59,1SCL1,Operational,0.62,0.12,0.67,<1,<1
202305449,3/2/23,9:07,1000,Operational,0.71,0.12,0.67,<1,<1
202305785,3/6/23,8:54,1000,Operational,0.63,0.12,0.67,<1,<1
202305936,3/7/23,10:52,3SC26,Operational,0.72,0.16,0.67,<1,<1
202305987,3/8/23,9:00,1000,Operational,0.58,0.11,0.67,<1,<1
202306252,3/11/23,8:36,1000,Operational,0.57,0.11,0.67,<1,<1
202306731,3/16/23,7:34,1SCL1,Operational,0.62,0.14,0.67,<1,<1
202307138,3/21/23,9:34,1S03B,Operational,0.72,0.74,0.67,<1,<1
202307143,3/21/23,8:36,1S03,Operational,0.72,0.78,0.67,<1,<1
202307197,3/22/23,9:37,1000,Operational,0.78,0.64,0.67,<1,<1
202307237,3/22/23,9:46,1SCH3,Operational,0.77,0.64,0.67,<1,<1
202307316,3/23/23,8:53,1S03B,Operational,0.8,0.64,0.67,<1,<1
202309155,4/13/23,8:15,1S03,Operational,0.67,0.72,0.67,<1,<1
202309156,4/13/23,10:26,1S03A,Operational,0.89,0.83,0.67,<1,<1
202309157,4/13/23,9:24,1S03B,Operational,0.85,0.78,0.67,<1,<1
202309158,4/13/23,7:38,1SCH3,Operational,0.71,0.84,0.67,<1,<1
202309504,4/17/23,10:28,1S03A,Operational,0.83,0.98,0.67,<1,<1
202309505,4/17/23,8:12,1S03B,Operational,0.58,0.92,0.67,<1,<1
202309506,4/17/23,9:14,1SCH3,Operational,0.53,0.87,0.67,<1,<1
202309836,4/20/23,9:47,1S03,Operational,0.76,0.79,0.67,<1,<1
202309837,4/20/23,10:35,1S03A,Operational,0.9,0.68,0.67,<1,<1
202309838,4/20/23,7:32,1S03B,Operational,0.81,0.65,0.67,<1,<1
202309839,4/20/23,8:56,1SCH3,Operational,0.72,0.68,0.67,<1,<1
202309840,4/20/23,9:06,1SCL1,Operational,0.76,0.87,0.67,<1,<1
202309941,4/21/23,8:10,1S03,Operational,0.67,0.7,0.67,<1,<1
202311088,5/2/23,11:02,31750,Compliance,0.36,0.75,0.67,<1,<1
202313524,5/27/23,9:36,1S03A,Operational,0.83,0.57,0.67,<1,<1
202313601,5/28/23,11:19,1S03A,Operational,0.83,0.76,0.67,<1,<1
202313602,5/28/23,10:25,1S03B,Operational,0.82,0.74,0.67,<1,<1
202313604,5/28/23,9:14,1SCL1,Operational,0.67,0.75,0.67,<1,<1
202313761,5/30/23,10:31,1S03,Operational,0.69,0.62,0.67,<1,<1
202313762,5/30/23,8:55,1S03A,Operational,0.92,0.67,0.67,<1,<1
202313763,5/30/23,9:28,1S03B,Operational,0.74,0.65,0.67,<1,<1
202313764,5/30/23,10:52,1SCH3,Operational,0.71,0.76,0.67,<1,<1
202313765,5/30/23,11:02,1SCL1,Operational,0.66,0.74,0.67,<1,<1
202313852,5/31/23,8:48,1S03A,Operational,0.96,0.7,0.67,<1,<1
202313854,5/31/23,10:29,1SCH3,Operational,0.57,0.72,0.67,<1,<1
202313855,5/31/23,10:29,1SCL1,Operational,0.7,0.85,0.67,<1,<1
202314127,6/3/23,10:53,1S03,Operational,0.68,0.73,0.67,<1,<1
202314128,6/3/23,9:12,1S03A,Operational,0.83,0.67,0.67,<1,<1
202314129,6/3/23,9:58,1S03B,Operational,0.83,0.77,0.67,<1,<1
202314494,6/7/23,9:58,1S03,Operational,0.67,0.7,0.67,<1,<1
202314496,6/7/23,9:28,1S03B,Operational,0.82,0.72,0.67,<1,<1
202314497,6/7/23,10:23,1SCH3,Operational,0.68,0.76,0.67,<1,<1
202314498,6/7/23,10:35,1SCL1,Operational,0.54,0.87,0.67,<1,<1
202314597,6/8/23,10:34,1S03,Operational,0.65,0.77,0.67,<1,<1
202314764,6/10/23,10:57,1S03A,Operational,0.78,1.14,0.67,<1,<1
202314766,6/10/23,9:08,1SCH3,Operational,0.68,0.92,0.67,<1,<1
202314767,6/10/23,9:19,1SCL1,Operational,0.66,0.93,0.67,<1,<1
202315325,6/15/23,10:26,1S03A,Operational,0.86,0.83,0.67,<1,<1
202315326,6/15/23,9:45,1S03B,Operational,0.72,0.76,0.67,<1,<1
202315433,6/16/23,8:08,1S03,Operational,0.72,0.71,0.67,<1,<1
202315434,6/16/23,10:09,1S03A,Operational,0.8,0.73,0.67,<1,<1
202315435,6/16/23,9:12,1S03B,Operational,0.62,0.77,0.67,<1,<1
202315436,6/16/23,7:32,1SCH3,Operational,0.55,0.81,0.67,<1,<1
202315437,6/16/23,7:42,1SCL1,Operational,0.51,0.79,0.67,<1,<1
202315562,6/17/23,10:19,1S03B,Operational,0.8,0.64,0.67,<1,<1
202315564,6/17/23,9:10,1SCL1,Operational,0.78,0.71,0.67,<1,<1
202315656,6/18/23,9:52,1S03,Operational,0.61,0.74,0.67,<1,<1
202315738,6/19/23,9:29,1SCL1,Operational,0.6,0.7,0.67,<1,<1
202316226,6/24/23,9:00,1S03,Operational,0.64,0.67,0.67,<1,<1
202316230,6/24/23,8:36,1SCL1,Operational,0.6,0.74,0.67,<1,<1
202316467,6/27/23,8:14,1S03,Operational,0.72,0.65,0.67,<1,<1
202316468,6/27/23,9:34,1S03A,Operational,0.7,0.65,0.67,<1,<1
202316470,6/27/23,7:37,1SCH3,Operational,0.71,0.68,0.67,<1,<1
202316471,6/27/23,7:47,1SCL1,Operational,0.58,0.68,0.67,<1,<1
202316767,6/30/23,8:28,1S03,Operational,0.76,0.65,0.67,<1,<1
202316769,6/30/23,9:26,1S03B,Operational,0.62,0.65,0.67,<1,<1
202316770,6/30/23,7:41,1SCH3,Operational,0.63,0.71,0.67,<1,<1
202316771,6/30/23,7:50,1SCL1,Operational,0.53,0.69,0.67,1,<1
202317096,7/4/23,10:56,1S03,Operational,0.73,0.69,0.67,<1,<1
202317190,7/5/23,7:55,51450,Compliance,0.56,0.67,0.67,<1,<1
202317323,7/6/23,10:29,1S03,Operational,0.7,0.79,0.67,<1,<1
202317324,7/6/23,8:40,1S03A,Op-resample,0.99,0.72,0.67,1,<1
202317325,7/6/23,9:21,1S03B,Operational,0.85,0.75,0.67,<1,<1
202317326,7/6/23,10:01,1SCH3,Operational,0.83,0.83,0.67,<1,<1
202317327,7/6/23,10:08,1SCL1,Op-resample,0.82,0.79,0.67,<1,<1
202317423,7/7/23,7:40,1S03,Operational,0.79,0.67,0.67,<1,<1
202317424,7/7/23,10:01,1S03A,Op-resample,0.85,0.71,0.67,1,<1
202317425,7/7/23,9:34,1S03B,Operational,0.86,0.68,0.67,<1,<1
202317700,7/10/23,8:23,1S03,Operational,0.8,0.66,0.67,<1,<1
202319160,7/25/23,11:16,1S03A,Operational,1.01,0.66,0.67,<1,<1
202319163,7/25/23,9:51,1SCL1,Operational,0.68,0.84,0.67,<1,<1
202319224,7/26/23,8:23,1S03,Operational,0.71,0.76,0.67,<1,<1
202319403,7/28/23,8:15,1S03,Operational,0.64,0.62,0.67,<1,<1
202319405,7/28/23,7:07,1S03B,Operational,0.66,0.68,0.67,<1,<1
202319406,7/28/23,7:35,1SCH3,Operational,0.75,0.75,0.67,<1,<1
202319407,7/28/23,7:43,1SCL1,Operational,0.59,0.9,0.67,<1,<1
202319733,8/1/23,10:31,15150,Compliance,0.59,0.59,0.67,<1,<1
202319785,8/1/23,8:42,1SCH3,Operational,0.68,0.76,0.67,<1,<1
202319786,8/1/23,9:03,1SCL1,Operational,0.58,0.74,0.67,<1,<1
202319718,8/1/23,10:08,32350,Compliance,0.16,0.64,0.67,<1,<1
202321143,8/14/23,8:14,1S03,Operational,0.92,0.63,0.67,<1,<1
202326546,10/9/23,8:23,1S03A,Operational,0.98,0.82,0.67,<1,<1
202326640,10/10/23,9:37,1S03A,Operational,0.97,0.99,0.67,<1,<1
202326643,10/10/23,11:26,1SCL1,Operational,0.78,0.99,0.67,<1,<1
202326837,10/12/23,8:35,1S03B,Operational,1,0.92,0.67,<1,<1
202326991,10/13/23,10:11,1SCH3,Operational,0.87,0.87,0.67,<1,<1
202327130,10/14/23,10:08,1S03B,Operational,0.74,0.82,0.67,<1,<1
202327132,10/14/23,9:04,1SCL1,Operational,0.72,0.91,0.67,<1,<1
202327324,10/16/23,10:07,1S03,Operational,0.67,0.75,0.67,<1,<1
202327325,10/16/23,8:54,1S03A,Operational,0.79,0.88,0.67,<1,<1
202327326,10/16/23,9:30,1S03B,Operational,0.78,0.9,0.67,<1,<1
202327676,10/19/23,7:45,1S03A,Operational,0.88,0.7,0.67,<1,<1
202327687,10/19/23,9:24,1S03B,Operational,0.74,0.81,0.67,<1,<1
202327677,10/19/23,10:09,1SCH3,Operational,0.65,0.1,0.67,<1,<1
202327783,10/20/23,10:31,1S03,Operational,0.66,0.63,0.67,<1,<1
202327780,10/20/23,9:33,1S03A,Operational,0.79,0.68,0.67,<1,<1
202327788,10/20/23,9:54,1S03B,Operational,0.81,0.98,0.67,<1,<1
202327891,10/21/23,10:52,1S03,Operational,0.63,0.69,0.67,<1,<1
202327892,10/21/23,9:41,1S03A,Operational,0.8,0.59,0.67,<1,<1
202327893,10/21/23,10:15,1S03B,Operational,0.71,0.63,0.67,<1,<1
202328031,10/23/23,8:36,1S03,Operational,0.7,0.69,0.67,<1,<1
202328032,10/23/23,10:59,1S03A,Operational,0.78,0.71,0.67,<1,<1
202328042,10/23/23,10:06,1S03B,Operational,0.91,0.68,0.67,<1,<1
202328412,10/27/23,10:17,1S03A,Operational,0.9,0.68,0.67,<1,<1
202328477,10/28/23,9:44,1S03,Operational,0.67,0.73,0.67,<1,<1
202328478,10/28/23,7:55,1S03A,Operational,0.82,0.91,0.67,<1,<1
202328479,10/28/23,8:26,1S03B,Operational,0.87,0.76,0.67,<1,<1
202328705,10/31/23,9:45,1S03,Operational,0.74,0.67,0.67,<1,<1
202328706,10/31/23,8:16,1S03A,Operational,0.79,0.82,0.67,<1,<1
202328692,10/31/23,10:20,1S03B,Operational,0.78,0.81,0.67,<1,<1
202328898,11/1/23,8:46,1S03,Operational,0.68,0.79,0.67,<1,<1
202328850,11/1/23,9:05,1S03B,Operational,0.77,0.78,0.67,<1,<1
202328899,11/1/23,8:10,1SCH3,Operational,0.68,0.18,0.67,<1,<1
202328968,11/2/23,9:30,1SCH3,Operational,0.7,0.15,0.67,<1,<1
202329270,11/5/23,9:00,1S03A,Operational,0.88,0.83,0.67,<1,<1
202329360,11/6/23,9:27,1S03,Operational,0.77,0.76,0.67,<1,<1
202329372,11/6/23,8:59,1S03B,Operational,0.85,0.87,0.67,<1,<1
202329437,11/7/23,9:58,1SCH3,Operational,0.75,0.14,0.67,<1,<1
202400153,1/2/24,10:33,1S03,Operational,0.78,0.84,0.67,<1,<1
202400142,1/2/24,9:20,1S03A,Operational,0.8,0.86,0.67,<1,<1
202400154,1/2/24,9:35,1SCH3,Operational,0.73,0.93,0.67,<1,<1
202400126,1/2/24,10:18,22250,Compliance,0.64,0.8,0.67,<1,<1
202400118,1/2/24,9:14,30150,Compliance,0.37,0.85,0.67,<1,<1
202400168,1/2/24,11:08,31650,Compliance,0.34,0.92,0.67,<1,<1
202400120,1/2/24,10:50,31950,Compliance,0.44,1.01,0.67,<1,<1
202400121,1/2/24,11:39,35750,Compliance,0.36,0.86,0.67,<1,<1
202400170,1/2/24,9:59,37450,Compliance,0.33,0.89,0.67,<1,<1
202400098,1/2/24,8:09,51450,Compliance,0.53,0.83,0.67,<1,<1
202400099,1/2/24,9:04,57750,Compliance,0.6,0.81,0.67,<1,<1
202400177,1/2/24,8:45,76150,Compliance,0.43,0.7,0.67,<1,<1
202400203,1/3/24,9:59,1S03,Operational,0.87,0.81,0.67,<1,<1
202329831,11/11/23,10:49,1S03,Operational,0.64,0.83,0.67,<1,<1
202329832,11/11/23,9:40,1S03A,Operational,0.86,0.88,0.67,<1,<1
202329833,11/11/23,10:12,1S03B,Operational,0.9,0.9,0.67,<1,<1
202329976,11/13/23,9:35,1S03,Operational,0.74,0.78,0.67,<1,<1
202330112,11/14/23,9:45,1S03A,Operational,0.91,0.85,0.67,<1,<1
202330113,11/14/23,9:12,1S03B,Operational,0.91,0.8,0.67,<1,<1
202330305,11/16/23,9:35,1S03A,Operational,0.88,1.29,0.67,<1,<1
202330604,11/20/23,8:51,1SCL1,Operational,0.72,0.9,0.67,<1,<1
202331030,11/25/23,10:05,1S03,Operational,0.68,0.75,0.67,<1,<1
202331031,11/25/23,8:58,1S03A,Operational,0.88,0.84,0.67,<1,<1
202331032,11/25/23,9:32,1S03B,Operational,0.79,0.94,0.67,<1,<1
202331033,11/25/23,10:25,1SCH3,Operational,0.74,0.84,0.67,<1,<1
202331034,11/25/23,10:34,1SCL1,Operational,0.75,0.91,0.67,<1,<1
202331371,11/29/23,8:58,1S03A,Operational,0.79,0.85,0.67,<1,<1
202331419,11/29/23,10:02,1S03B,Operational,0.81,0.77,0.67,<1,<1
202331373,11/29/23,10:36,1SCH3,Operational,0.72,0.81,0.67,<1,<1
202331435,11/30/23,11:30,1SCH3,Operational,0.93,1.01,0.67,<1,<1
202331436,11/30/23,11:44,1SCL1,Operational,0.86,1.09,0.67,<1,<1
202331635,12/2/23,9:15,1SCL1,Operational,0.78,1.04,0.67,<1,<1
202331708,12/3/23,10:17,1S03B,Operational,0.77,0.86,0.67,<1,<1
202331710,12/3/23,10:59,1SCL1,Operational,0.85,1.02,0.67,<1,<1
202331822,12/5/23,10:57,20150,Compliance,0.25,0.87,0.67,<1,<1
202331823,12/5/23,10:01,20650,Compliance,0.28,0.71,0.67,<1,<1
202331830,12/5/23,8:41,27350,Compliance,0.49,0.78,0.67,<1,<1
202331854,12/5/23,9:13,31450,Compliance,0.4,0.94,0.67,<1,<1
202331855,12/5/23,10:03,31550,Compliance,0.36,0.98,0.67,<1,<1
202332240,12/9/23,9:32,1S03,Operational,0.81,0.87,0.67,<1,<1
202332957,12/17/23,11:20,1SCH3,Operational,0.7,0.81,0.67,<1,<1
202333019,12/18/23,9:19,1S03,Operational,0.81,0.83,0.67,<1,<1
202333041,12/18/23,11:40,1S03A,Operational,0.84,0.79,0.67,<1,<1
202333104,12/19/23,9:45,1SCL1,Operational,0.76,1.01,0.67,<1,<1
202333387,12/22/23,9:20,1S03,Operational,0.68,0.81,0.67,<1,<1
202333600,12/25/23,10:24,1S03,Operational,0.76,0.75,0.67,<1,<1
202333752,12/27/23,8:34,1S03A,Operational,0.82,0.79,0.67,<1,<1
202333753,12/27/23,9:06,1S03B,Operational,0.84,0.8,0.67,<1,<1
202333774,12/27/23,8:37,1SCL1,Operational,0.73,0.92,0.67,<1,<1
202333835,12/28/23,9:24,1S03A,Operational,0.82,0.99,0.67,<1,<1
202333836,12/28/23,8:44,1S03B,Operational,0.71,0.92,0.67,<1,<1
202333824,12/28/23,9:53,1SCL1,Operational,0.64,0.99,0.67,<1,<1
202401111,1/13/24,9:12,1S03B,Operational,0.88,0.96,0.67,<1,<1
202401113,1/13/24,10:18,1SCL1,Operational,0.7,1.05,0.67,<1,<1
202404532,2/20/24,8:14,1S03,Operational,0.61,0.82,0.67,<1,<1
202404784,2/21/24,11:27,1S03,Operational,0.55,0.85,0.67,<1,<1
202404624,2/21/24,8:20,1S03A,Operational,0.92,0.9,0.67,<1,<1
202404625,2/21/24,9:24,1S03B,Operational,0.65,0.86,0.67,<1,<1
202404627,2/21/24,10:32,1SCL1,Operational,0.58,0.97,0.67,<1,<1
202410963,4/29/24,7:49,1SCL1,Operational,0.52,0.87,0.67,<1,<1
201513674,6/11/15,12:39,1SCL1,Operational,0.91,0.56,0.67,<1,<1
201514423,6/18/15,10:25,1SCL1,Operational,1.02,0.44,0.67,<1,<1
201514620,6/20/15,12:23,1SCL1,Operational,1.03,0.4,0.67,<1,<1
201514693,6/21/15,13:25,1SCL1,Operational,0.93,0.24,0.67,<1,<1
201515264,6/27/15,12:36,1SCL1,Operational,1.02,0.33,0.67,<1,<1
201515419,6/29/15,13:29,1SCL1,Operational,1.02,0.38,0.67,<1,<1
